index,ComplexClass,ClassDataShouldBePrivate,InappropriatIntimacy,LargeClass,LazyClass,MiddleMan,RefusedBequest,SpaghettiCode,SpeculativeGenerality,Blob,DataClass,Anti-singleton,SwissArmyKnife,DispersedCoupling,ShotgunSurgery,Comments,FeatureEnvy,LongMethod,LongParameterList,MessageChains,Non-smell
806,0.0,0.006439742,0.013792963594876249,0.02593148554497065,0.000183993,0.017663327434773522,0.012062342945641027,0.031117760103964522,0.0,0.0,0.0119856097730372,0.012072738458360658,0.005406563476909892,0.0,0.03490108292697661,0.0,0.0,0.09994913597475838,0.0037089935317564486,0.0,0.615654585
807,0.0,0.002264151,0.01794862211313309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002731311543695824,0.0,0.0,0.0,0.005614129295859826,0.0,0.0,0.022327017856053333,0.0023617806345713707,0.0,0.975289888
808,0.0,0.02938941,0.03588992766573839,0.0714150051873457,0.0,0.0,0.01107319140139199,0.08569800622481483,0.0,0.0,0.032222344533689835,0.04156029182704297,0.04466878749146303,0.0,0.04570280896840263,0.0,0.019170610411486325,0.0633538109259306,0.027805185197905785,0.0,0.891558879
809,0.0,0.005122951,0.008475382324176819,0.0,0.002561475,0.0,0.0,0.0,0.0,0.0,0.006886248332268042,0.0,0.0,0.0,0.030486562713675523,0.0,0.0,0.0050954415242033466,0.0,0.0,0.976957944
810,0.0,0.004732928,0.02283788059793228,0.0,0.000225378,0.0,0.0,0.0,0.0,0.0,0.0111859001945807,0.0,0.0,0.0,0.018441724088836115,0.0,0.0,0.021224112475814533,0.0029938064381890618,0.0,0.923972956
811,0.0,0.013715711,0.07606708785963184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018694453226436772,0.0,0.0,0.0,0.012753417725537782,0.0,0.0,0.022851476358544513,0.004835537946060008,0.0,0.975615501
812,0.0,0.038135593,0.04381341839643532,0.0,0.050847458,0.0,0.0,0.0,0.0,0.0,0.037241405792069526,0.0,0.0,0.0,0.01576000189196433,0.0,0.0,0.14999999508749998,0.03174095956735505,0.0,0.983488071
813,0.0,0.040816327,0.04412230732749059,0.0,0.050092764,0.0,0.0,0.0,0.0,0.0,0.042203946723771736,0.0,0.0,0.0,0.02070144949562393,0.0,0.0,0.12652929810101415,0.0267744010089793,0.0,0.978910555
814,0.0,0.009356081,0.05235426201660615,0.031026432602925674,0.0,0.0,0.0,0.0,0.0,0.0,0.046663581654843675,0.0,0.016172057969733495,0.0,0.08597311245608108,0.0,0.04010587952193792,0.07858428037327533,0.0,0.0,0.979122697
815,0.0,0.219378428,0.2449834919379294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398796688014738,0.0,0.0,0.0,0.02277853384216145,0.0,0.030761209593326382,0.007533367910783497,0.0015925387025366815,0.0,0.870036025
816,0.0,0.00989477,0.02273590991306382,0.10625097845860489,0.000628239,0.0,0.013728891970639262,0.08854246325717054,0.0,0.0,0.016077535837753745,0.09274987084431939,0.05076656526819602,0.0,0.1127432993910873,0.0,0.04683243763535735,0.13098213549716514,0.005664697587503453,0.0,0.809041606
817,0.0,0.042991329,0.07396363564570427,0.12220014264002663,0.000722543,0.017341055445086226,0.023684567649386166,0.16293350472836862,0.0,0.0,0.050990082275022997,0.17778734231352034,0.08492662103314308,0.0,0.040646912920781327,0.0,0.01700489291730168,0.08858485317077805,0.006174850520699864,0.0,0.802057471
818,0.0,0.117514124,0.08908728472761639,0.20702681685493007,0.012711864,0.08135596539660911,0.04938520027018977,0.30257770744182144,0.0,0.0,0.08616638989212158,0.2594958829135474,0.14941330383744855,0.0,0.06146400849446907,0.0,0.04507780540627256,0.16932675267930206,0.012462800395731315,0.0,0.789385372
819,0.0,0.094090909,0.05310982924267546,0.2818750032063282,0.021818182,0.04363631860363781,0.05959891548221904,0.23062499749835938,0.0,0.0,0.04793984582846823,0.2386013857903391,0.21370628325934382,0.0,0.052409171266974836,0.0,0.02394321007459694,0.2258283629476847,0.01985941500772714,0.0,0.902123605
820,0.0,0.12991128,0.09861628692368161,0.2858047917510295,0.008238276,0.06083654205323065,0.055394016183851424,0.30366760532921905,0.0,0.0,0.09435711189551546,0.2494881589986725,0.1769035809090977,0.0,0.05833597790717677,0.0,0.017085104676345553,0.20513229509937841,0.021260724324024496,0.0,0.830470655
821,0.001222413556913793,0.113781123,0.08382138674711209,0.22850321159922404,0.011001737,0.055587742221192254,0.05061482158275175,0.293789803216859,0.0,0.0,0.08052840406931008,0.256458514001191,0.15313348425663417,0.0,0.05707183233976536,0.0,0.031202374268067698,0.17192605469164876,0.012935322845225488,0.0,0.791211651
822,0.0,0.117365607,0.08963438788245805,0.20626936234631402,0.012665353,0.08105826940613538,0.049204476443949506,0.30147061517922824,0.0,0.0,0.0867241804366771,0.2585463955058449,0.14059624439936583,0.0,0.06228594254712289,0.0,0.04468637202213845,0.16785516417231203,0.01235452439621681,0.0,0.788792088
823,0.0,0.047469317,0.07058319959646088,0.04574498689534923,0.019981743,0.0,0.022165482273658704,0.04002687058030566,0.025516889121489958,0.0,0.06471000641221669,0.0166384536921235,0.029804873814529124,0.0,0.051872610732751616,0.0,0.0,0.12818122448386082,0.004584349269766951,0.0,0.540503383
824,0.0,0.080007323,0.08424176533649808,0.05160657758702482,0.179421457,0.0,0.02400541253655178,0.05160657758702482,0.061411267028554956,0.0,0.08424176533649808,0.012013061267019278,0.02151929390885727,0.0,0.056178551653063395,0.0,0.0,0.08933229004932837,0.006575064228582777,0.0,0.700630713
825,0.0,0.07421425,0.07809848187872888,0.07421424946918709,0.174757282,0.0,0.02876808631387424,0.055660673008140156,0.041397335003320324,0.0,0.07792833358858059,0.010797339440550774,0.033847667922349625,0.0,0.05018719179088623,0.0,0.0,0.08810529491850015,0.006087739069477557,0.0,0.673618835
826,0.0,0.075442099,0.07948149069990657,0.0643182946066206,0.154021677,0.0,0.03116504805571102,0.04823873504871561,0.011959118302550358,0.0,0.07933402933097651,0.018715180581573423,0.029334337973732152,0.0,0.04455594599770387,0.0,0.0,0.20605992247878463,0.0052852742021079644,0.0,0.608581497
827,0.0,0.075868256,0.07990516463672076,0.05779830028245567,0.145969499,0.0,0.028005812008322476,0.050573505700273635,0.01074679563000318,0.0,0.07964013887894832,0.01681797738152429,0.0338923031526107,0.0,0.04075423878926006,0.0,0.0,0.20408691509441285,0.008456006284665005,0.0,0.55016885
828,0.0,0.008166295,0.013049697827342699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008443921941104686,0.0,0.0,0.0,0.008283653849756979,0.0,0.025547445255474456,0.006258377654727293,0.0026486870848978225,0.0,0.980394612
829,0.0,0.03370341,0.05329879834044484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046738945537069254,0.0,0.0,0.0,0.051616819148578894,0.0,0.0,0.011427064554278556,0.003222499985550726,0.0,0.933794059
830,0.0,0.014967259,0.043284706940591375,0.0,0.000233863,0.0,0.0,0.0,0.0,0.0,0.03723935641064414,0.0,0.0068719742294575245,0.0,0.037402362205692326,0.0,0.0,0.006084868153903123,0.0017172806374612256,0.0,0.904081233
831,0.0,0.033557047,0.03618492691935306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568924338555243,0.0,0.0,0.0,0.003566022487488299,0.0,0.0,0.0036205125171974344,0.0,0.0,0.977555772
832,0.0,0.022300469,0.06755768601059285,0.1323356912553185,0.0,0.037558654798123044,0.03419867339533304,0.1323356912553185,0.0,0.0,0.026699444609671944,0.0834311412644419,0.057481655037901154,0.0,0.037106297385316116,0.0,0.0,0.06125469966595982,0.003172603211580908,0.0,0.879786319
833,0.0,0.015461347,0.03919388932031884,0.028117200694833158,0.000997506,0.0,0.0,0.028117200694833158,0.0,0.0,0.018565526248046634,0.0,0.014655664910073968,0.0,0.003710084480272706,0.0,0.0,0.00436721252074426,0.0,0.0,0.979874338
834,0.0,0.001476015,0.003052389227648433,0.04160514509825853,0.013284133,0.0,0.0,0.0,0.0,0.0,0.0015261946138242165,0.0,0.02168605159926649,0.0,0.0,0.0,0.0,0.031321707148778105,0.0,0.0,0.993287156
835,0.0,0.048878473,0.07771417943360726,0.02831017232202821,0.000502176,0.0,0.0,0.02831017232202821,0.0,0.0,0.07736801388813885,0.005491745141845204,0.01967499792985387,0.0,0.025837540536078767,0.0,0.0,0.031602702150112835,0.010942903079965694,0.0,0.854438678
