index,ComplexClass,ClassDataShouldBePrivate,InappropriatIntimacy,LargeClass,LazyClass,MiddleMan,RefusedBequest,SpaghettiCode,SpeculativeGenerality,Blob,DataClass,Anti-singleton,SwissArmyKnife,DispersedCoupling,ShotgunSurgery,Comments,FeatureEnvy,LongMethod,LongParameterList,MessageChains,Non-smell
33,0.0,0.997973658,0.006285693752903585,0.0,0.205673759,0.09726441288753879,0.13284464328678733,0.05711751577471175,0.0,0.0,0.006285693752903585,0.06647960376969565,0.0893149488293375,0.0,0.03956766606548348,0.0,0.0,0.11278289491071875,0.061368624434508426,0.0,0.341443541
34,0.0,0.000548246,0.00396818871567759,0.0,0.009320175,0.0,0.0,0.0,0.0,0.0,0.0011337680567654997,0.0,0.0,0.0,0.0091760549076852,0.0,0.044811101307451674,0.03293295803143155,0.0,0.0,0.195332864
35,0.0,1.0,0.030217254356207604,0.0,0.20913242,0.0,0.07982809602095085,0.05148401833563071,0.0,0.0,0.030217254356207604,0.05992272410663589,0.10734105847027102,0.0,0.039061777238163856,0.0,0.0,0.08449961815137318,0.07152261793736632,0.0,0.334018226
36,0.0,0.046568627,0.06810946283044095,0.017271778071466477,0.0,0.0,0.0,0.03454349976793231,0.0,0.0,0.05955618126417222,0.0,0.00900265266673903,0.0,0.02051118002685375,0.0,0.0,0.01930037746667679,0.009335062700078268,0.0,0.225023303
37,0.0,0.045375218,0.058647281636007666,0.08198808018261441,0.0,0.0,0.025425198146083856,0.08198808018261441,0.0,0.0,0.057444260617412174,0.028627991844139052,0.042735044744247185,0.0,0.03137331406290472,0.0,0.040388625972567586,0.03957701606299083,0.0,0.0,0.26442399
38,0.0,0.140510652,0.15554511777264093,0.018336307208575497,0.000162628,0.0,0.007107800341911124,0.027504460812863243,0.0,0.0,0.1503322545159963,0.005335449298222148,0.004778761176364873,0.0,0.03175580194538142,0.0,0.014398010748375713,0.014108257942014224,0.0014927451545970459,0.0,0.35577297
39,0.0,0.010242792,0.019612987635692046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016082648951350396,0.0,0.0,0.0,0.005643945549833342,0.0,0.0,0.0,0.002328516118591492,0.0,0.122214202
40,0.0,0.0,0.006696869771812266,0.0,0.001943005,0.0,0.0,0.0,0.0,0.0,0.0013393741611617898,0.0,0.019031474860257056,0.0,0.0012044554093756142,0.0,0.0,0.0062199127795445844,0.0,0.0,0.177549317
41,0.0,0.0,0.014812336462632266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006860060657585288,0.0,0.0,0.078334755
42,0.0,0.022881356,0.03505073492394759,0.02388772264672285,0.0,0.0,0.018519450101321167,0.02388772264672285,0.0,0.0,0.02672618583188359,0.0,0.0,0.0,0.003940000472991083,0.0,0.0,0.06349632255160753,0.01791497930676832,0.0,0.1505565
43,0.9820411746467126,1.0,0.0,0.1463335475395441,0.371222076,0.0,0.0,0.1463335475395441,0.0,0.08553695271121174,0.002683962767595149,0.02155563772788756,0.2669595215761531,0.36794288760155736,0.0,0.0,0.05307812625330874,0.17553929670881166,0.0,0.0,0.131824922
44,0.7916666675462964,1.0,0.006270101082926336,0.15538866926754613,0.375,0.0,0.024093654714346,0.06215546770701846,0.0,0.1453280246289017,0.0,0.018472797354728936,0.25918073812625003,0.36466373757614395,0.0,0.0,0.046104114863238954,0.16941601280472604,0.0,0.0,0.13328513
45,0.8312681649236314,1.0,0.00851948745268342,0.1222354897654287,0.426801285,0.04405689459017938,0.0379062434509466,0.0733412825842571,0.0,0.0,0.0,0.030112605512407426,0.26759622741505834,0.43029053883475166,0.0,0.0,0.07256356781904227,0.11110232865273606,0.0,0.0,0.176002844
46,0.5242082652491203,1.0,0.00229165925614169,0.19991133339899142,0.333333333,0.04637683051594143,0.03874635793413655,0.09995569488699603,0.0,0.0,0.0,0.0,0.2084015374735825,0.2722739218601229,0.0,0.0,0.06244084382770514,0.06883463807696452,0.0,0.0,0.175899097
47,0.48696170387440196,1.0,0.003435204785540139,0.23411545566306333,0.358068842,0.042914590626733105,0.03630057672097924,0.14046925084783773,0.0,0.0,0.0,0.0,0.256261170928719,0.39244187104142453,0.0,0.0,0.028796021496751426,0.1552466924874218,0.0,0.0,0.183738184
48,0.5046917861163243,1.0,0.0021007648565488685,0.06872208415671371,0.384148982,0.0,0.03551880959160567,0.06872208415671371,0.0,0.0,0.0,0.0,0.20298189784297532,0.5567858773150905,0.0,0.0,0.05718777572792172,0.08756059691591284,0.0,0.0,0.185393064
49,0.0,0.025480554,0.05315584209506191,0.025201147411663054,0.0,0.0,0.0,0.025201147411663054,0.0,0.0,0.04945804454594404,0.014665924031755616,0.0,0.0,0.050710994918369695,0.0,0.0,0.011604307555120461,0.006548119970639075,0.0,0.212399435
50,0.0,0.065183652,0.07613667583638706,0.009721530610582412,0.000862218,0.0,0.0,0.0,0.07230313551070633,0.0,0.07292716771079083,0.0,0.005067200557696486,0.0,0.023410356498869123,0.0,0.0,0.03145198664939693,0.012677023878641733,0.0,0.26651464
51,0.0,0.736968725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007456616834407257,0.0,0.0,0.0,0.0,0.0,0.361866013
52,0.0,0.021067416,0.031949335287529156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024688122534182226,0.0,0.0,0.0,0.003917866558265655,0.0,0.0,0.0,0.0,0.0,0.157277021
53,0.0,0.006937562,0.0107601241425103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107601241425103,0.0,0.0,0.0,0.006450823630917929,0.0,0.0,0.0,0.0,0.0,0.159841751
54,0.0,0.006562756,0.01866113785331562,0.0,0.001640689,0.0,0.0,0.0,0.0,0.0,0.008482334917872245,0.0,0.0,0.0,0.007627893388449596,0.0,0.0,0.013589203189548715,0.0,0.0,0.165086628
55,0.0,0.046153846,0.0526175827138486,0.04245561835793266,0.0,0.0,0.018808345988007544,0.04245561835793266,0.0,0.0,0.052395098681598286,0.003529615519770456,0.0126453458560376,0.0,0.0164060008914675,0.0,0.02482553942407957,0.06286639267361536,0.02059805358506034,0.0,0.302451225
56,0.0,0.09077575,0.10548923082063154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10430963913287256,0.0,0.0,0.0,0.015153848402199617,0.0,0.011470281543274246,0.023906484863555802,0.00357177740333945,0.0,0.368175348
57,0.0,0.605241605,0.00423075562933825,0.04613341064976755,0.598689599,0.0,0.10729759313887567,0.0,0.5489829260993021,0.0,0.0,0.0,0.5049729347126158,0.3093289786472996,0.06396934559556176,0.29192479694381307,0.4957463704179033,0.2833745180960289,0.025698792884769932,0.0,0.272249734
58,0.0,0.249262537,0.0022859174725618717,0.04154386547256147,0.613569322,0.0,0.128830913520699,0.0,0.49436777712248087,0.0,0.0007619728355195181,0.0,0.4330820341464507,0.27855562040880605,0.060343608774193994,0.2745056084884004,0.4661666800352932,0.22839986020989933,0.048330846880064914,0.0,0.274489013
59,0.0,0.24907885,0.002284234125962206,0.041513253847213265,0.61311717,0.0,0.1287360280486875,0.0,0.49400375327787077,0.0,0.0007614113753207352,0.0,0.4327631229193121,0.2783505081572164,0.058928704505299946,0.2741343543295036,0.46553541349161787,0.22809052008342995,0.0482653989448745,0.0,0.274404383
60,0.0,0.598545455,0.002254353689821454,0.040970193466035955,0.624,0.06981820576581742,0.12705199667048583,0.040970193466035955,0.48754147050035795,0.0,0.003757255460371301,0.023860148421341442,0.44845706381756567,0.2747092813789969,0.06491974822182905,0.2667050201497486,0.452917702735221,0.2773856401925818,0.046957230273320806,0.0,0.276964321
61,0.0028375148920416833,0.610887097,0.002083270666671874,0.037860999430668875,0.632392473,0.06451612593548398,0.11741004181997416,0.037860999430668875,0.22527105352995372,0.0,0.005555388099792769,0.022048179604527554,0.4144237145127146,0.31732708070928484,0.054990545115788804,0.24519778494465194,0.4163960856661587,0.2635187825017142,0.05756104319351662,0.0,0.282389503
62,0.0028375148920416833,0.61155914,0.002083270666671874,0.037860999430668875,0.632392473,0.06451612593548398,0.11741004181997416,0.037860999430668875,0.22527105352995372,0.0,0.005555388099792769,0.022048179604527554,0.4144237145127146,0.31732708070928484,0.054990545115788804,0.24528280498104052,0.4165400657736425,0.26361000762714754,0.05758096032245957,0.0,0.282161793
63,0.0028375148920416833,0.61155914,0.002083270666671874,0.037860999430668875,0.632392473,0.06451612593548398,0.11741004181997416,0.037860999430668875,0.22527105352995372,0.0,0.005555388099792769,0.022048179604527554,0.4144237145127146,0.31732708070928484,0.054990545115788804,0.24528280498104052,0.4165400657736425,0.26361000762714754,0.05758096032245957,0.0,0.282161434
64,0.16532798085036443,1.0,0.014015015416513133,0.0,0.519578313,0.0,0.06582210875203752,0.0,0.5051634614650865,0.0,0.0015572238202796055,0.0,0.26552364236173087,0.0,0.0,0.0,0.31505013234940243,0.13506481601655787,0.13065403734964803,0.0,0.171312883
65,0.16450216484944688,1.0,0.017853180083320094,0.0,0.528138528,0.0,0.06288616606093957,0.0,0.7239465719326965,0.0,0.0014877650931097313,0.0,0.2536801438811799,0.0,0.0,0.0,0.15140009625411086,0.11126842027852499,0.15696730900585626,0.0,0.172949964
66,0.16426512929362794,1.0,0.017827528693612163,0.0,0.525936599,0.0,0.06279582600076092,0.0,0.722906407968508,0.0,0.001485627821966298,0.0,0.25331565711609866,0.0,0.0,0.0,0.4554034651479907,0.11156321940492528,0.1573831986168947,0.0,0.172496773
67,0.19420783732689764,1.0,0.012330454904741602,0.0,0.507666099,0.0,0.07445638076390454,0.0,1.0,0.0,0.0017614940009616645,0.0,0.20023587618193,0.0,0.0,0.0,0.5206300633672897,0.12754220648082548,0.0,0.0,0.173413895
68,0.0,1.0,0.011826758930645635,0.0,0.522875817,0.0,0.14282968931891593,0.0,0.6851073828413029,0.0,0.0,0.0,0.28808447395103826,0.15441177269669124,0.03646431901458428,0.0,0.6494878479185049,0.11933199431682698,0.0,0.0,0.175811472
69,0.0,1.0,0.012205693898986635,0.0,0.537942664,0.0,0.14740600121109004,0.0,0.707058498656986,0.0,0.0,0.0,0.2973148279998004,0.2390387913525506,0.043904762209572366,0.0,0.6588232934948264,0.1210472428249744,0.0,0.0,0.17515774
70,0.0,1.0,0.012123914067344024,0.0,0.539363484,0.0,0.1464183793727463,0.0,0.7023210733915173,0.0,0.0017319878716201011,0.0,0.2953227567917101,0.23743720534013835,0.043610592403404286,0.0,0.6534563246972006,0.12006110757029025,0.0,0.0,0.174698879
71,0.0,1.0,0.013650121089128435,0.0,0.537953795,0.0,0.14424383686953993,0.0,0.6918905868934813,0.0,0.0017062651361410544,0.0,0.33942624305883967,0.2339108905628094,0.052169248334654916,0.0,0.640924841581776,0.11775866793435368,0.0,0.0,0.178679676
72,0.0,1.0,0.013406763765841604,0.0,0.546191248,0.0,0.14167222641920105,0.0,0.6795554531753051,0.0,0.0,0.0,0.38099986089323234,0.2297407000304904,0.057267301474606146,0.0,0.627144461378038,0.17284012357099057,0.0,0.0,0.182284914
73,0.0,1.0,0.007971339961192099,0.0,0.309812569,0.0,0.09626845726755627,0.0,0.6464757401713352,0.0,0.0022775255554839304,0.0,0.614876302230639,0.36426211257303137,0.06561165342911218,0.0,0.6594553621560921,0.2827144254678935,0.022790143607489356,0.0,0.255095902
74,0.0,0.607954545,0.003946552335089133,0.0,0.316287879,0.0,0.05560546524584669,0.0,0.4800981430423354,0.0,0.0,0.0,0.35515756118743697,0.2705152768464934,0.02641591226209931,0.0,0.3286468276249298,0.16102158188985252,0.011357711594234777,0.0,0.267516048
75,0.0,0.567164179,0.004535073261058682,0.0,0.330992098,0.0,0.0766769892678019,0.0,0.6620300656358221,0.0,0.0,0.0,0.5412955512221737,0.37302632614095405,0.05877830658179218,0.0,0.5316732172936552,0.31476470549513236,0.01837411278858059,0.0,0.266676094
76,0.0,0.210868281,0.003023382518704682,0.03296781850000894,0.308328411,0.0,0.051118007413828936,0.03296781850000894,0.098078556194724,0.0,0.0012093532142812093,0.0,0.2577597862962732,0.2763157813914473,0.08238394624747382,0.2026310867261051,0.0,0.13347277300899565,0.06540643770672598,0.0,0.25959212
77,0.0,0.048827498,0.07905275017934647,0.0,0.0,0.0,0.0,0.018109566955996324,0.0,0.0,0.07373827917066902,0.0,0.0,0.0,0.04241480868318719,0.0,0.0,0.014253569692704455,0.0,0.0,0.308597203
78,0.0,0.005337215,0.008027145796161735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008027145796161735,0.0,0.0,0.0,0.00902319476748305,0.0,0.0,0.0,0.0,0.0,0.21305461
79,0.0,0.093650231,0.1034363482824717,0.0,0.0,0.0,0.0,0.01999824222748001,0.0,0.0,0.09756761886190733,0.0,0.0,0.0,0.021769936240805716,0.0,0.0,0.010123974798088879,0.0,0.0,0.335570081
80,0.0,0.010384216,0.05153877571676285,0.0,0.245067497,0.0,0.0,0.0,0.0,0.0,0.0010737249033895798,0.0,0.0,0.0,0.0038622639774913677,0.0,0.0,0.0,0.00653477258360215,0.0,0.217575488
81,0.0,0.000284414,0.011469246305579743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008822493976610009,0.0,0.0,0.0,0.0010578382158826928,0.0,0.0,0.0055395806513130075,0.0,0.0,0.170426112
82,0.0,0.002298851,0.004754007582696798,0.0,0.004597701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069684145
83,0.0,0.114802632,0.12448775868956828,0.009272221855471524,0.002138158,0.0,0.0,0.009272221855471524,0.0,0.0,0.12006606213078647,0.005396012297241494,0.004833005175747326,0.0,0.0036704212192019674,0.0,0.0,0.003433837516310728,0.007262475451306966,0.0,0.266763419
84,0.0,0.011791997,0.01938868687126998,0.0,0.003866228,0.0,0.0,0.0,0.0,0.0,0.01938868687126998,0.0,0.0,0.0,0.00970643014528795,0.0,0.0,0.011475108804506766,0.004856411429837381,0.0,0.213096218
85,0.0,0.0,0.032736574865990596,0.0,0.006949807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007180233010463516,0.0,0.0,0.0,0.0,0.0,0.109508935
86,0.0,0.002842928,0.016167680702560545,0.0,0.002132196,0.0,0.0,0.0,0.0,0.0,0.0036744726519463322,0.0,0.0,0.0,0.019826016160595622,0.0,0.0,0.0,0.0,0.0,0.130216567
87,0.0,0.021148036,0.03826724837707009,0.0,0.003776435,0.0,0.0,0.0,0.0,0.0,0.03807200808941928,0.0,0.0,0.0,0.03371021620142714,0.0,0.0,0.014167502692295638,0.005329640750296127,0.0,0.238496773
88,0.0,0.030824373,0.03706081310142785,0.0,0.007885305,0.0,0.0,0.0,0.0,0.0,0.032613515818775585,0.0,0.0,0.0,0.00399931311592948,0.0,0.0,0.0,0.0,0.0,0.199665195
89,0.0,0.00121041,0.005840610914771167,0.06823686452619435,0.0,0.0,0.008817006308725684,0.09098242965992515,0.0,0.0,0.002711712136572565,0.05956610449702577,0.03556743190277078,0.0,0.03564043229763356,0.0,0.0215769631828026,0.11091845377686266,0.014529691096141061,0.0,0.171411861
90,0.0,0.654394846,0.7512807400867655,0.0037038375421311522,0.0,0.0,0.0,0.0074124105843161705,0.0,0.0,0.7467942646698003,0.0,0.0019305692087904427,0.0,0.05085970611186101,0.0,0.008382128820085025,0.019481010092534796,0.0026029483754254896,0.0,0.785054302
91,0.0,0.012311902,0.02546093062094124,0.0,0.000683995,0.0,0.0,0.0,0.0,0.0,0.012730465827468961,0.0,0.0,0.0,0.005088044340669408,0.0,0.0,0.0,0.0,0.0,0.155056538
92,0.0,0.043533123,0.047883505417213576,0.007113566705916822,0.0,0.012113567612365837,0.0,0.014227133411833645,0.12697614591410697,0.0,0.047100668596627676,0.004139772971429061,0.01112351664259381,0.0,0.010090379736466903,0.0,0.0,0.034936324665947545,0.009539015763679897,0.0,0.321498506
93,0.0,0.010459979,0.017734870182869372,0.2124317700414114,0.000259875,0.0374220468024945,0.03691377025958891,0.2307448507497227,0.032688603303149516,0.0,0.01880971076867974,0.05968135791823648,0.09354509924271733,0.0,0.08046693574095527,0.0,0.03453116226838855,0.19334887779340718,0.011817551947011621,0.0,0.18417376
94,0.0,0.003931848,0.010841380771831393,0.0369429889202265,0.0,0.0,0.0,0.0369429889202265,0.0,0.0,0.004065517789436772,0.02149914288264849,0.019255973319239686,0.0,0.006093316833679563,0.0,0.0,0.010899707676773611,0.0,0.0,0.269391754
95,0.0,0.069470879,0.0808855413535801,0.03218978711615883,0.0,0.05481542224590649,0.0,0.02145982049410546,0.0,0.0,0.08009833486301252,0.0,0.011185606334194634,0.0,0.03185596246573068,0.0,0.0,0.01668083595423397,0.010981489918502351,0.0,0.354414992
96,0.0,0.013584575,0.023108602643430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022655492889049195,0.0,0.0,0.0,0.014668819608611725,0.0,0.0,0.00400860001904085,0.0,0.0,0.214659432
97,0.0,0.199087948,0.22943274949217296,0.022035803875657272,0.0,0.0,0.005694570614830324,0.014690535917104846,0.0,0.0,0.22808552212620498,0.008549225169260623,0.011485828946161332,0.0,0.054033707995743176,0.0,0.0,0.023086342984660127,0.0011476258013058069,0.0,0.447309101
98,0.0,0.102049114,0.10862934742884228,0.013752230406431622,0.0,0.0156122875004068,0.003553288288593442,0.027504460812863243,0.0204562784385767,0.0,0.10795672017869373,0.013338623245555369,0.004778761176364873,0.0,0.043248378755370256,0.0,0.01118954038662068,0.0479582323528016,0.008698504606158319,0.0,0.291379125
99,0.0,0.027684564,0.03036064074421059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02949319404306115,0.0,0.0,0.0,0.0210618146214569,0.0,0.0,0.0043721250207675935,0.0037006774027614786,0.0,0.291353198
100,0.0,0.106513134,0.12911005680880142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12241270519453494,0.0,0.0,0.0,0.009368665713931381,0.0,0.0,0.0,0.005099117654555569,0.0,0.251948127
101,0.0,0.196018377,0.20268235159396394,0.0,0.06431853,0.0,0.0,0.0,0.0,0.0,0.20268235159396394,0.0,0.0,0.0,0.017087413782595297,0.0,0.0,0.0,0.022585899479372906,0.0,0.444748966
102,0.0,0.182432432,0.1900318230160488,0.0,0.062162162,0.0,0.0,0.0,0.0,0.0,0.1900318230160488,0.0,0.0,0.0,0.022617732867151907,0.0,0.0,0.021583903977523543,0.03653836806197312,0.0,0.355136571
103,0.0,0.27031651,0.28835151316124075,0.0,0.032506416,0.0,0.0,0.0,0.0,0.0,0.28835151316124075,0.0,0.0,0.0,0.019089960283719447,0.0,0.0,0.0,0.027009206911152266,0.0,0.642057822
104,0.0,0.06778043,0.07353962048998475,0.053818619862186806,0.0,0.0,0.0,0.026909309931093403,0.0,0.0,0.07304606595535408,0.0,0.014026070148010893,0.0,0.02574259083988181,0.0,0.03392957407555948,0.09560628945412987,0.0,0.0,0.281851471
